token_id,frequency_rank
65399,76759
28177,76760
48695,76761
81660,76762
56911,76763
55772,76764
37536,76765
69647,76766
64714,76767
98455,76768
49694,76769
31297,76770
67625,76771
66845,76772
57750,76773
92545,76774
51128,76775
42656,76776
47874,76777
48615,76778
63994,76779
72227,76780
42514,76781
98909,76782
81255,76783
78717,76784
97875,76785
36084,76786
86299,76787
87236,76788
62091,76789
50751,76790
61811,76791
83073,76792
86640,76793
74149,76794
67947,76795
23450,76796
72037,76797
89370,76798
74848,76799
87615,76800
68384,76801
61602,76802
41928,76803
56129,76804
79524,76805
51495,76806
81154,76807
91317,76808
84984,76809
71842,76810
70376,76811
37562,76812
44395,76813
83513,76814
74529,76815
50330,76816
85221,76817
57120,76818
100126,76819
61833,76820
76196,76821
61314,76822
73969,76823
52854,76824
65574,76825
89425,76826
92310,76827
55781,76828
65766,76829
70053,76830
78846,76831
86862,76832
85391,76833
71988,76834
62481,76835
90952,76836
50981,76837
72261,76838
86789,76839
53445,76840
77485,76841
14153,76842
83220,76843
98122,76844
81349,76845
70969,76846
52721,76847
77679,76848
96199,76849
93894,76850
42456,76851
78340,76852
88047,76853
58677,76854
56240,76855
66766,76856
16055,76857
96093,76858
80583,76859
72675,76860
42977,76861
62458,76862
31777,76863
67944,76864
64711,76865
63804,76866
84848,76867
71863,76868
82514,76869
61749,76870
47123,76871
54845,76872
87443,76873
91415,76874
89553,76875
93627,76876
71421,76877
68965,76878
49317,76879
76152,76880
78676,76881
83492,76882
48157,76883
61640,76884
46320,76885
79538,76886
89738,76887
91217,76888
84685,76889
52175,76890
69547,76891
96030,76892
44323,76893
82085,76894
91977,76895
37750,76896
83634,76897
86524,76898
95701,76899
17867,76900
32315,76901
100105,76902
30886,76903
50709,76904
79092,76905
99116,76906
63580,76907
93713,76908
7619,76909
31703,76910
80668,76911
34542,76912
54913,76913
73218,76914
73332,76915
76156,76916
97235,76917
7192,76918
81358,76919
23472,76920
84194,76921
37344,76922
78518,76923
69904,76924
69313,76925
91499,76926
59216,76927
49788,76928
55193,76929
69763,76930
84419,76931
71089,76932
95390,76933
47036,76934
89543,76935
70644,76936
82837,76937
57238,76938
88159,76939
71444,76940
81265,76941
23817,76942
33847,76943
62546,76944
76062,76945
66082,76946
48024,76947
74172,76948
35754,76949
4807,76950
69640,76951
41149,76952
54521,76953
86700,76954
44166,76955
59817,76956
79621,76957
52723,76958
68795,76959
62234,76960
1298,76961
77595,76962
51615,76963
65263,76964
27194,76965
78890,76966
94077,76967
83558,76968
33809,76969
82081,76970
43503,76971
93962,76972
89933,76973
84176,76974
88930,76975
59259,76976
92127,76977
30106,76978
77252,76979
31425,76980
54215,76981
78714,76982
58131,76983
94081,76984
96709,76985
55399,76986
47749,76987
88022,76988
99868,76989
98370,76990
88810,76991
93865,76992
7115,76993
43794,76994
2081,76995
31318,76996
77931,76997
17558,76998
72471,76999
58486,77000
86717,77001
54462,77002
66759,77003
51087,77004
76785,77005
50704,77006
81627,77007
59113,77008
45969,77009
32853,77010
75503,77011
90199,77012
73470,77013
83902,77014
41526,77015
38914,77016
96763,77017
49851,77018
43404,77019
95041,77020
56679,77021
51075,77022
62553,77023
58863,77024
80952,77025
51712,77026
62314,77027
32756,77028
92132,77029
51305,77030
78013,77031
51438,77032
86241,77033
53581,77034
78124,77035
80840,77036
70851,77037
60570,77038
43276,77039
87506,77040
89879,77041
25206,77042
66820,77043
67500,77044
35614,77045
94813,77046
25627,77047
81669,77048
65772,77049
44272,77050
56199,77051
77268,77052
30874,77053
54770,77054
80323,77055
60412,77056
62157,77057
83782,77058
14571,77059
76285,77060
37452,77061
97388,77062
90483,77063
88450,77064
51750,77065
88899,77066
97592,77067
65011,77068
51026,77069
77115,77070
54129,77071
73526,77072
39840,77073
97983,77074
76121,77075
78530,77076
84386,77077
93093,77078
57262,77079
76290,77080
76110,77081
45481,77082
78708,77083
62719,77084
40045,77085
51280,77086
60006,77087
80427,77088
77103,77089
92890,77090
61442,77091
48660,77092
32768,77093
96399,77094
94880,77095
79517,77096
83899,77097
88652,77098
51494,77099
87801,77100
32863,77101
96640,77102
51439,77103
86313,77104
83974,77105
59609,77106
24275,77107
77212,77108
89870,77109
74284,77110
11596,77111
90822,77112
63147,77113
16098,77114
86037,77115
92274,77116
38116,77117
93053,77118
84657,77119
99474,77120
74957,77121
79158,77122
93991,77123
64886,77124
59055,77125
51997,77126
27919,77127
86895,77128
46076,77129
92643,77130
36519,77131
73351,77132
43472,77133
17397,77134
76661,77135
22084,77136
99018,77137
46530,77138
55908,77139
75828,77140
82552,77141
21452,77142
90402,77143
80657,77144
67539,77145
57034,77146
46635,77147
97018,77148
96645,77149
61998,77150
64392,77151
92703,77152
40433,77153
89991,77154
72604,77155
36408,77156
50672,77157
82634,77158
83188,77159
54429,77160
76456,77161
94486,77162
21113,77163
60337,77164
99733,77165
65211,77166
83194,77167
38568,77168
36466,77169
72397,77170
69581,77171
30386,77172
86918,77173
48881,77174
84613,77175
54548,77176
87489,77177
43123,77178
85903,77179
69648,77180
50974,77181
90178,77182
91262,77183
99652,77184
32439,77185
71781,77186
55242,77187
96371,77188
35886,77189
85700,77190
92584,77191
56618,77192
94733,77193
39790,77194
72966,77195
20686,77196
72352,77197
34279,77198
67586,77199
73704,77200
68735,77201
22582,77202
81894,77203
99611,77204
71238,77205
22509,77206
44377,77207
58437,77208
90569,77209
78947,77210
66597,77211
19244,77212
62341,77213
56872,77214
93080,77215
29926,77216
43635,77217
58451,77218
46411,77219
78868,77220
86086,77221
77163,77222
34087,77223
84548,77224
46472,77225
59638,77226
33000,77227
90139,77228
19756,77229
59102,77230
34482,77231
81996,77232
53784,77233
91856,77234
43816,77235
77474,77236
98705,77237
52115,77238
87178,77239
91775,77240
57757,77241
63277,77242
72180,77243
65776,77244
23867,77245
51653,77246
60747,77247
74393,77248
85528,77249
74654,77250
93828,77251
83802,77252
71106,77253
46576,77254
79015,77255
74888,77256
78882,77257
95255,77258
67934,77259
43861,77260
87404,77261
57828,77262
34914,77263
76814,77264
60746,77265
58920,77266
97178,77267
52511,77268
94680,77269
71007,77270
61436,77271
87786,77272
47164,77273
80150,77274
56721,77275
65185,77276
68534,77277
95507,77278
29457,77279
73233,77280
93663,77281
84305,77282
87265,77283
69472,77284
71116,77285
66772,77286
78442,77287
71130,77288
70127,77289
54638,77290
81196,77291
42749,77292
71193,77293
43544,77294
49495,77295
82887,77296
48605,77297
65920,77298
73380,77299
28761,77300
49278,77301
100073,77302
74936,77303
60871,77304
78378,77305
89462,77306
85882,77307
81886,77308
40926,77309
85220,77310
61407,77311
91539,77312
49722,77313
50602,77314
38515,77315
89433,77316
75317,77317
15843,77318
98098,77319
97163,77320
65806,77321
89243,77322
70948,77323
92798,77324
51522,77325
65628,77326
72840,77327
28762,77328
71947,77329
66993,77330
20942,77331
89722,77332
86216,77333
84340,77334
65370,77335
77854,77336
67076,77337
73884,77338
93877,77339
81539,77340
57012,77341
36385,77342
45516,77343
63379,77344
74500,77345
89628,77346
48733,77347
53154,77348
80740,77349
82306,77350
66586,77351
73725,77352
83675,77353
79375,77354
69509,77355
11423,77356
84321,77357
36914,77358
98048,77359
21345,77360
94425,77361
59173,77362
51379,77363
85198,77364
55266,77365
73044,77366
77046,77367
39146,77368
76589,77369
62612,77370
90732,77371
54151,77372
90535,77373
73552,77374
62021,77375
45751,77376
40218,77377
27283,77378
95423,77379
56556,77380
63554,77381
42344,77382
100173,77383
77226,77384
79997,77385
76213,77386
61959,77387
12049,77388
90599,77389
75753,77390
85131,77391
49542,77392
49240,77393
99567,77394
79386,77395
17370,77396
64083,77397
42710,77398
100248,77399
97200,77400
51896,77401
88876,77402
34417,77403
28164,77404
34157,77405
82522,77406
19516,77407
90247,77408
67260,77409
97036,77410
64660,77411
55717,77412
84982,77413
73277,77414
73572,77415
78826,77416
92434,77417
45865,77418
72405,77419
32548,77420
42999,77421
52086,77422
29259,77423
59174,77424
55737,77425
84307,77426
80605,77427
75106,77428
74375,77429
76800,77430
74268,77431
37032,77432
59791,77433
92268,77434
90038,77435
94706,77436
55135,77437
20757,77438
92018,77439
76839,77440
81062,77441
95265,77442
58876,77443
94812,77444
24643,77445
76757,77446
55128,77447
48013,77448
80602,77449
64668,77450
85599,77451
55854,77452
67484,77453
68778,77454
97978,77455
63791,77456
55542,77457
96528,77458
99187,77459
99553,77460
50608,77461
35827,77462
97445,77463
69789,77464
67085,77465
48871,77466
76797,77467
91090,77468
81800,77469
54812,77470
86819,77471
46633,77472
44643,77473
88308,77474
67584,77475
74688,77476
64370,77477
68574,77478
64700,77479
22057,77480
94465,77481
91585,77482
38506,77483
97186,77484
82413,77485
83313,77486
70354,77487
37115,77488
66961,77489
60453,77490
98321,77491
41451,77492
97954,77493
63660,77494
24802,77495
73291,77496
31500,77497
62597,77498
89582,77499
29364,77500
87467,77501
25357,77502
63636,77503
96519,77504
52207,77505
95268,77506
74029,77507
87922,77508
85449,77509
93544,77510
53140,77511
63363,77512
31067,77513
58024,77514
51598,77515
81173,77516
68149,77517
59593,77518
16077,77519
89712,77520
73214,77521
62801,77522
80165,77523
52283,77524
82546,77525
76748,77526
16563,77527
11652,77528
95184,77529
95909,77530
78631,77531
68031,77532
55482,77533
48117,77534
84038,77535
66351,77536
88812,77537
67719,77538
77668,77539
51584,77540
38962,77541
95476,77542
68220,77543
68456,77544
72220,77545
41748,77546
23999,77547
88841,77548
74273,77549
18730,77550
62683,77551
20079,77552
96126,77553
61702,77554
53236,77555
40947,77556
93408,77557
48736,77558
42711,77559
60090,77560
12796,77561
88212,77562
47792,77563
79567,77564
78528,77565
38616,77566
63991,77567
48910,77568
50711,77569
45574,77570
9270,77571
78103,77572
21173,77573
100116,77574
99363,77575
54065,77576
60922,77577
69529,77578
96766,77579
71467,77580
48780,77581
94301,77582
41575,77583
87640,77584
84257,77585
85577,77586
96908,77587
83844,77588
88934,77589
95650,77590
90497,77591
78929,77592
98608,77593
96015,77594
38584,77595
72423,77596
98109,77597
34732,77598
79447,77599
91338,77600
43832,77601
63778,77602
2616,77603
95646,77604
72206,77605
74948,77606
86444,77607
34270,77608
65096,77609
93956,77610
43736,77611
55871,77612
89093,77613
67764,77614
71788,77615
95397,77616
15239,77617
68212,77618
50635,77619
88441,77620
81688,77621
64553,77622
69942,77623
43065,77624
73590,77625
48553,77626
42448,77627
44487,77628
94094,77629
36403,77630
92198,77631
38684,77632
82171,77633
83647,77634
32534,77635
88291,77636
95838,77637
57926,77638
27477,77639
85631,77640
86232,77641
73677,77642
87174,77643
93771,77644
21724,77645
96078,77646
36487,77647
73719,77648
96264,77649
96430,77650
48427,77651
56827,77652
98792,77653
69988,77654
25767,77655
98498,77656
99356,77657
76146,77658
97232,77659
83756,77660
93837,77661
28195,77662
6208,77663
81877,77664
83957,77665
47367,77666
44200,77667
43498,77668
93543,77669
70768,77670
47800,77671
59236,77672
52844,77673
54714,77674
62784,77675
90282,77676
98560,77677
92701,77678
87413,77679
70172,77680
77741,77681
59300,77682
37590,77683
81929,77684
94125,77685
61362,77686
61305,77687
65884,77688
68858,77689
55974,77690
39643,77691
76258,77692
90216,77693
88635,77694
34451,77695
97053,77696
55450,77697
80542,77698
73176,77699
95198,77700
53717,77701
85297,77702
62720,77703
23504,77704
38388,77705
52156,77706
97796,77707
66942,77708
49129,77709
96831,77710
47265,77711
70467,77712
85073,77713
64191,77714
80507,77715
93590,77716
31845,77717
39467,77718
65395,77719
88966,77720
21895,77721
72361,77722
37579,77723
66179,77724
3793,77725
74222,77726
57963,77727
51317,77728
44384,77729
55084,77730
95133,77731
65656,77732
15616,77733
92831,77734
62840,77735
59599,77736
90727,77737
94793,77738
76703,77739
82780,77740
67031,77741
90436,77742
91340,77743
68597,77744
56629,77745
83010,77746
62774,77747
61908,77748
94433,77749
85542,77750
69136,77751
53665,77752
80441,77753
66560,77754
30319,77755
96952,77756
38476,77757
95613,77758
99588,77759
96441,77760
36586,77761
77450,77762
75809,77763
94097,77764
70849,77765
79636,77766
84833,77767
70358,77768
70577,77769
98119,77770
10075,77771
57446,77772
50613,77773
62939,77774
59244,77775
80678,77776
57020,77777
47960,77778
27618,77779
61595,77780
55669,77781
76419,77782
98383,77783
50867,77784
69330,77785
91663,77786
69470,77787
44706,77788
87542,77789
90009,77790
96712,77791
46754,77792
71598,77793
65432,77794
38337,77795
33551,77796
80777,77797
59350,77798
63146,77799
25211,77800
16375,77801
85017,77802
98267,77803
72002,77804
52186,77805
42317,77806
65204,77807
59451,77808
80167,77809
72445,77810
91462,77811
87256,77812
90134,77813
86275,77814
57451,77815
52794,77816
74711,77817
86433,77818
85350,77819
69626,77820
87166,77821
57324,77822
78015,77823
40110,77824
47456,77825
70529,77826
58357,77827
58235,77828
38240,77829
15644,77830
18286,77831
79742,77832
77376,77833
42307,77834
69224,77835
48106,77836
71305,77837
94798,77838
83052,77839
97602,77840
95540,77841
66218,77842
94754,77843
94198,77844
61446,77845
67687,77846
48170,77847
89972,77848
39507,77849
88002,77850
90751,77851
49280,77852
90042,77853
99115,77854
77289,77855
21916,77856
62160,77857
65179,77858
65226,77859
62493,77860
92191,77861
84097,77862
36918,77863
50267,77864
94031,77865
75693,77866
34900,77867
39338,77868
41207,77869
89190,77870
52110,77871
11491,77872
55010,77873
78679,77874
55509,77875
42139,77876
56684,77877
65034,77878
96146,77879
72956,77880
74509,77881
74938,77882
82195,77883
50072,77884
53752,77885
90788,77886
51100,77887
83244,77888
93203,77889
43353,77890
65669,77891
91194,77892
82340,77893
82046,77894
61588,77895
45175,77896
86805,77897
92679,77898
66538,77899
68268,77900
58731,77901
80106,77902
97000,77903
87972,77904
45232,77905
82507,77906
25899,77907
74590,77908
62629,77909
49745,77910
83915,77911
77464,77912
39473,77913
15536,77914
74313,77915
37640,77916
77262,77917
93810,77918
70149,77919
77204,77920
71967,77921
83054,77922
83944,77923
96923,77924
68429,77925
84726,77926
49799,77927
85955,77928
38296,77929
72987,77930
29021,77931
88890,77932
72860,77933
89979,77934
85225,77935
75030,77936
57805,77937
21229,77938
70410,77939
34214,77940
82303,77941
61060,77942
87866,77943
71885,77944
93241,77945
83217,77946
20913,77947
32212,77948
54388,77949
69272,77950
86900,77951
83590,77952
83080,77953
54867,77954
92710,77955
92511,77956
43285,77957
77059,77958
50950,77959
81164,77960
63866,77961
54569,77962
89698,77963
61775,77964
78838,77965
53447,77966
22388,77967
38196,77968
87426,77969
95460,77970
68381,77971
12577,77972
69280,77973
41167,77974
92944,77975
60574,77976
88887,77977
94132,77978
89549,77979
79539,77980
78347,77981
96358,77982
76811,77983
18701,77984
71650,77985
74773,77986
87150,77987
80795,77988
79151,77989
82389,77990
55468,77991
63682,77992
74846,77993
73099,77994
73697,77995
61468,77996
68389,77997
36147,77998
30991,77999
28880,78000
87050,78001
79184,78002
55522,78003
17595,78004
32488,78005
64339,78006
73121,78007
41521,78008
96703,78009
88793,78010
69630,78011
41909,78012
21870,78013
43667,78014
80171,78015
81557,78016
56274,78017
89510,78018
53915,78019
74054,78020
26859,78021
56183,78022
82112,78023
89509,78024
56494,78025
47504,78026
40288,78027
81113,78028
84430,78029
9227,78030
45847,78031
42526,78032
97291,78033
61237,78034
80001,78035
53797,78036
92639,78037
47654,78038
73015,78039
95961,78040
96073,78041
99547,78042
90604,78043
98677,78044
42717,78045
66382,78046
71228,78047
72269,78048
40182,78049
82902,78050
56268,78051
90839,78052
45300,78053
78079,78054
97435,78055
60061,78056
91328,78057
66408,78058
38066,78059
70027,78060
11061,78061
70489,78062
55877,78063
56547,78064
40755,78065
66149,78066
91162,78067
64918,78068
62740,78069
95186,78070
34207,78071
39112,78072
79903,78073
87457,78074
99555,78075
64641,78076
61713,78077
84387,78078
38146,78079
81512,78080
98751,78081
93072,78082
93665,78083
99226,78084
86578,78085
94326,78086
97133,78087
99556,78088
89807,78089
68872,78090
79302,78091
76842,78092
50142,78093
82030,78094
36219,78095
59151,78096
57030,78097
25419,78098
51898,78099
72201,78100
35370,78101
86001,78102
35903,78103
47269,78104
86858,78105
75174,78106
52095,78107
50532,78108
37873,78109
49079,78110
30841,78111
39378,78112
54838,78113
25963,78114
68983,78115
70965,78116
97421,78117
82157,78118
38288,78119
91150,78120
78700,78121
39157,78122
81127,78123
84393,78124
72356,78125
7525,78126
71484,78127
56232,78128
84103,78129
95871,78130
13436,78131
64399,78132
67860,78133
24382,78134
92954,78135
84933,78136
85929,78137
50404,78138
18055,78139
39000,78140
7093,78141
81020,78142
58706,78143
99561,78144
49898,78145
59336,78146
94069,78147
67972,78148
93761,78149
41317,78150
60210,78151
49888,78152
80925,78153
95408,78154
68535,78155
50930,78156
72444,78157
60192,78158
20964,78159
58975,78160
68967,78161
84456,78162
48089,78163
13158,78164
95506,78165
75521,78166
86857,78167
16442,78168
88620,78169
55991,78170
99470,78171
95679,78172
64140,78173
73105,78174
15077,78175
22478,78176
99371,78177
63508,78178
54466,78179
89696,78180
83433,78181
77142,78182
67798,78183
95118,78184
95305,78185
4318,78186
98059,78187
86544,78188
51044,78189
89661,78190
87544,78191
36096,78192
62105,78193
87987,78194
46700,78195
40647,78196
77036,78197
64373,78198
46971,78199
22338,78200
11421,78201
79910,78202
69533,78203
80461,78204
64935,78205
63751,78206
38489,78207
41260,78208
85108,78209
57919,78210
37901,78211
87199,78212
41474,78213
80772,78214
91584,78215
19344,78216
78465,78217
71125,78218
98423,78219
70251,78220
90079,78221
98970,78222
68751,78223
77388,78224
39414,78225
69476,78226
79350,78227
79009,78228
64287,78229
99777,78230
25628,78231
99347,78232
97807,78233
36112,78234
92157,78235
93040,78236
97884,78237
88304,78238
41916,78239
85085,78240
34162,78241
62778,78242
61790,78243
96681,78244
49218,78245
96352,78246
63606,78247
67141,78248
29330,78249
35253,78250
54159,78251
25216,78252
66393,78253
43611,78254
55068,78255
73058,78256
5904,78257
66015,78258
60253,78259
45016,78260
18971,78261
85345,78262
36683,78263
81088,78264
73248,78265
79828,78266
85097,78267
63292,78268
66846,78269
62183,78270
52897,78271
35624,78272
11485,78273
76234,78274
45671,78275
88287,78276
95980,78277
82437,78278
69097,78279
94423,78280
89976,78281
67899,78282
54694,78283
86829,78284
75131,78285
32484,78286
64126,78287
92896,78288
87825,78289
69266,78290
82221,78291
67706,78292
97953,78293
96544,78294
98786,78295
67887,78296
56545,78297
34138,78298
40124,78299
80034,78300
34921,78301
98348,78302
58974,78303
72836,78304
46459,78305
46627,78306
46768,78307
95065,78308
46422,78309
78866,78310
63090,78311
88547,78312
50584,78313
95889,78314
32972,78315
3886,78316
76512,78317
58313,78318
83722,78319
75082,78320
56310,78321
97055,78322
54393,78323
61808,78324
88070,78325
80658,78326
49534,78327
80704,78328
84035,78329
85515,78330
61781,78331
71044,78332
26796,78333
94462,78334
86414,78335
45044,78336
77825,78337
84394,78338
29297,78339
70646,78340
86185,78341
77234,78342
90514,78343
98995,78344
70207,78345
86394,78346
78017,78347
56668,78348
19133,78349
32138,78350
77605,78351
70026,78352
36100,78353
58095,78354
44739,78355
70228,78356
41174,78357
82721,78358
85810,78359
59299,78360
72023,78361
95576,78362
63645,78363
92516,78364
59651,78365
78186,78366
70565,78367
40253,78368
73846,78369
68029,78370
92145,78371
43904,78372
79410,78373
82632,78374
86887,78375
30435,78376
46559,78377
79223,78378
51805,78379
49352,78380
81651,78381
61167,78382
78731,78383
64843,78384
54250,78385
46158,78386
9819,78387
98845,78388
22451,78389
43798,78390
90144,78391
86753,78392
59619,78393
47699,78394
58601,78395
96694,78396
64203,78397
95354,78398
62591,78399
35570,78400
87476,78401
94401,78402
32583,78403
63822,78404
63733,78405
52560,78406
43201,78407
49111,78408
77179,78409
71021,78410
71558,78411
78975,78412
83414,78413
96554,78414
74418,78415
90281,78416
72217,78417
47552,78418
74067,78419
50149,78420
84302,78421
96110,78422
96337,78423
84229,78424
99853,78425
73094,78426
92004,78427
94559,78428
96780,78429
45789,78430
23968,78431
78625,78432
92514,78433
49663,78434
87031,78435
84694,78436
87590,78437
86510,78438
91524,78439
96868,78440
51942,78441
25087,78442
73080,78443
84177,78444
29361,78445
37809,78446
72308,78447
87357,78448
56150,78449
43753,78450
65963,78451
61340,78452
71062,78453
80276,78454
93250,78455
76005,78456
31920,78457
96878,78458
46319,78459
91004,78460
72712,78461
95033,78462
96150,78463
76037,78464
75718,78465
87934,78466
48925,78467
74217,78468
42174,78469
74792,78470
42788,78471
40383,78472
90678,78473
98036,78474
50483,78475
33988,78476
39466,78477
76884,78478
95114,78479
93777,78480
75143,78481
50389,78482
27419,78483
92436,78484
30781,78485
66460,78486
61832,78487
60040,78488
54411,78489
7610,78490
81482,78491
96353,78492
51733,78493
67846,78494
90682,78495
95050,78496
62709,78497
84280,78498
93951,78499
65865,78500
84931,78501
91183,78502
52352,78503
84299,78504
77162,78505
65976,78506
81992,78507
46174,78508
90872,78509
96118,78510
52516,78511
44986,78512
97364,78513
88582,78514
10538,78515
83243,78516
86480,78517
78245,78518
59534,78519
80914,78520
67917,78521
16685,78522
27449,78523
80466,78524
61322,78525
70085,78526
34772,78527
50345,78528
70831,78529
44759,78530
89268,78531
43260,78532
84621,78533
37940,78534
89668,78535
66116,78536
53416,78537
83215,78538
69661,78539
91824,78540
86236,78541
71164,78542
56743,78543
46151,78544
76780,78545
48646,78546
99939,78547
55252,78548
86942,78549
51002,78550
48158,78551
74343,78552
89837,78553
94688,78554
76632,78555
57787,78556
81089,78557
78490,78558
81083,78559
33047,78560
92529,78561
39156,78562
94209,78563
82288,78564
96320,78565
42259,78566
46457,78567
92359,78568
99059,78569
48882,78570
93845,78571
93138,78572
82972,78573
49677,78574
63468,78575
89124,78576
96524,78577
34132,78578
83440,78579
75637,78580
57588,78581
90328,78582
49936,78583
56959,78584
72768,78585
50381,78586
29156,78587
56097,78588
85608,78589
82098,78590
61063,78591
78068,78592
64096,78593
59761,78594
79099,78595
82531,78596
58698,78597
58889,78598
83970,78599
76941,78600
35837,78601
7289,78602
76114,78603
81382,78604
96800,78605
87605,78606
72190,78607
78886,78608
94471,78609
64671,78610
52048,78611
90468,78612
57100,78613
71807,78614
98147,78615
45911,78616
71712,78617
94264,78618
90262,78619
98271,78620
35109,78621
97157,78622
59681,78623
68518,78624
74429,78625
96561,78626
72428,78627
97173,78628
75091,78629
87133,78630
45031,78631
71303,78632
64924,78633
96127,78634
79440,78635
95076,78636
98836,78637
46823,78638
22351,78639
49106,78640
98550,78641
77631,78642
65528,78643
45281,78644
60688,78645
70893,78646
87328,78647
64999,78648
71534,78649
82014,78650
37159,78651
70307,78652
95298,78653
84890,78654
88080,78655
68277,78656
71071,78657
45171,78658
95434,78659
6249,78660
90965,78661
56359,78662
44905,78663
38496,78664
77124,78665
79857,78666
72570,78667
72116,78668
74568,78669
46653,78670
55172,78671
92664,78672
78793,78673
63224,78674
68026,78675
91049,78676
33497,78677
8347,78678
37186,78679
49524,78680
48214,78681
42549,78682
50508,78683
68173,78684
75840,78685
51036,78686
94708,78687
74777,78688
23474,78689
90548,78690
92730,78691
81091,78692
20504,78693
89038,78694
75367,78695
18001,78696
72353,78697
55208,78698
60319,78699
88589,78700
32265,78701
48360,78702
62955,78703
50513,78704
76227,78705
71924,78706
90374,78707
25889,78708
98310,78709
96564,78710
72459,78711
89356,78712
73639,78713
38596,78714
87562,78715
96603,78716
26643,78717
74764,78718
94124,78719
59673,78720
44275,78721
47757,78722
47642,78723
48721,78724
65062,78725
76981,78726
66715,78727
93751,78728
82220,78729
68066,78730
34436,78731
85814,78732
96245,78733
54407,78734
68861,78735
7186,78736
66742,78737
69015,78738
81599,78739
65139,78740
29537,78741
62741,78742
63712,78743
64474,78744
52949,78745
97209,78746
84335,78747
58907,78748
80312,78749
33426,78750
65448,78751
83623,78752
95061,78753
89501,78754
67127,78755
40506,78756
86947,78757
45254,78758
99463,78759
33972,78760
94155,78761
77592,78762
29649,78763
69323,78764
80915,78765
34196,78766
94166,78767
30222,78768
99119,78769
73523,78770
85562,78771
60346,78772
50983,78773
45768,78774
53744,78775
69036,78776
81536,78777
77078,78778
7303,78779
26949,78780
62590,78781
65521,78782
73050,78783
78974,78784
44367,78785
46438,78786
39147,78787
69431,78788
53321,78789
97196,78790
82243,78791
23157,78792
73506,78793
84955,78794
100016,78795
50723,78796
85654,78797
78782,78798
33008,78799
95155,78800
8116,78801
44131,78802
85888,78803
41246,78804
52480,78805
95023,78806
78749,78807
15188,78808
37403,78809
68770,78810
56624,78811
78037,78812
70271,78813
54864,78814
87845,78815
43660,78816
76796,78817
83420,78818
49359,78819
40293,78820
55878,78821
63433,78822
68584,78823
54859,78824
93003,78825
52174,78826
99922,78827
45869,78828
78808,78829
82899,78830
98785,78831
61035,78832
86899,78833
35926,78834
67476,78835
32832,78836
65513,78837
89393,78838
98997,78839
62278,78840
69368,78841
50045,78842
52853,78843
28186,78844
11456,78845
85856,78846
72872,78847
74192,78848
53063,78849
51074,78850
93076,78851
90424,78852
48852,78853
29737,78854
75944,78855
27784,78856
12325,78857
82444,78858
93098,78859
98923,78860
67964,78861
69168,78862
84579,78863
93982,78864
56591,78865
82897,78866
11931,78867
87791,78868
63505,78869
50422,78870
78375,78871
74488,78872
71878,78873
96160,78874
37448,78875
66687,78876
40778,78877
52391,78878
91074,78879
66249,78880
71591,78881
29669,78882
95623,78883
23494,78884
66568,78885
46876,78886
60468,78887
38953,78888
100010,78889
96562,78890
22808,78891
76778,78892
89505,78893
57857,78894
94299,78895
75635,78896
42898,78897
71096,78898
93798,78899
36691,78900
75343,78901
31590,78902
99127,78903
64744,78904
81351,78905
52906,78906
69953,78907
94544,78908
88942,78909
98539,78910
96423,78911
75727,78912
77758,78913
97765,78914
64498,78915
48556,78916
33148,78917
53879,78918
83473,78919
56116,78920
92454,78921
39266,78922
82596,78923
93841,78924
38670,78925
33364,78926
77172,78927
54561,78928
51650,78929
80102,78930
53959,78931
79345,78932
92627,78933
73756,78934
98083,78935
43624,78936
98713,78937
38044,78938
18383,78939
99050,78940
51013,78941
19014,78942
84412,78943
98018,78944
83318,78945
62847,78946
62380,78947
26405,78948
30247,78949
53489,78950
92188,78951
11082,78952
35324,78953
18117,78954
84256,78955
28894,78956
49785,78957
48200,78958
51740,78959
67113,78960
69222,78961
35743,78962
37925,78963
81422,78964
50769,78965
84511,78966
44455,78967
78977,78968
36828,78969
72826,78970
33662,78971
27186,78972
37981,78973
95215,78974
93726,78975
78166,78976
48253,78977
75260,78978
95573,78979
68536,78980
62518,78981
82180,78982
68716,78983
28693,78984
96767,78985
21580,78986
69866,78987
20765,78988
30144,78989
90860,78990
29903,78991
42599,78992
84775,78993
24972,78994
88463,78995
82204,78996
42794,78997
96932,78998
72106,78999
84683,79000
50089,79001
77389,79002
69517,79003
91762,79004
69185,79005
53396,79006
91672,79007
35705,79008
39071,79009
92445,79010
66716,79011
60906,79012
42035,79013
9617,79014
75795,79015
99065,79016
75045,79017
60295,79018
83251,79019
41770,79020
39268,79021
80870,79022
72486,79023
91952,79024
36304,79025
55211,79026
57185,79027
85607,79028
14106,79029
74425,79030
57570,79031
69941,79032
82766,79033
72923,79034
72737,79035
50295,79036
94445,79037
24466,79038
98024,79039
80487,79040
70999,79041
46967,79042
71052,79043
78819,79044
77917,79045
58691,79046
94490,79047
47785,79048
81247,79049
78055,79050
70727,79051
50546,79052
48098,79053
18193,79054
40737,79055
76054,79056
71509,79057
37971,79058
45197,79059
61931,79060
51030,79061
89040,79062
52105,79063
40765,79064
93514,79065
89982,79066
1381,79067
89062,79068
33883,79069
76031,79070
51461,79071
62349,79072
71492,79073
57913,79074
30378,79075
55040,79076
85879,79077
14053,79078
73734,79079
42673,79080
72026,79081
85046,79082
27005,79083
44328,79084
64846,79085
67769,79086
54598,79087
67448,79088
84445,79089
